session_id,target
148,0.0005002516139571373
149,0.0003887091805762982
150,0.061166530809389885
151,6.868508763525005e-06
152,0.029660338419157283
153,0.0016348371899866613
154,0.0025932880913280614
155,1.5609754740300614e-05
156,7.601806043209316e-05
157,7.626549502273046e-05
158,3.214964177202909e-05
159,1.4056943526401305e-06
160,0.00011073882406410291
161,0.0011894791185145725
162,5.238201152663687e-05
163,0.00012428092568862216
164,0.0010175713353080193
165,6.559570150473263e-08
166,2.2387782698168645e-05
167,0.0036777594393862193
168,0.0003887091805762982
169,0.00039240031920505355
170,0.00020971235731236462
171,0.0007315377250351122
172,0.00014095106424651184
173,5.4603316306946956e-05
174,0.00020264118609398933
175,0.13207480400318722
176,0.0005837627477651452
177,0.005365024637248245
178,2.2695264484097498e-07
179,2.066072200636193e-05
180,0.0001013105175197062
181,0.0007107404656377586
182,0.05227357145663908
183,0.00012974173868814047
184,7.356101152103709e-06
185,0.0002488725492154127
186,3.420493353391696e-05
187,1.9501427348951643e-06
188,8.762874412926552e-07
189,0.001020189303633352
190,1.2425598044510795e-05
191,0.00032053824284352685
192,0.0003561545436753941
193,0.0006428447340526205
194,0.029446674060099935
195,0.00033040641149401366
196,3.521847868642167e-09
197,0.00023050162981545235
198,0.0013923457065062757
199,0.004435570801279409
200,8.140947065965244e-06
201,8.731419869594857e-06
202,0.02275484953034613
203,4.571465237281295e-07
204,0.002070240621976974
205,0.0019659392616817647
206,7.230633727485555e-10
207,3.1134924323771654e-05
208,0.05696832344157579
209,1.0608255438186127e-05
210,0.001770965127845011
211,0.00034746923510507385
212,0.00857622224519294
213,3.867075860483892e-05
214,0.018069543516820906
215,0.0554079311488997
216,0.0014597107069758927
217,0.022126894647393015
218,0.00039240031920505355
219,0.0047085741727334925
220,0.00038473803379208217
221,0.0005671630025528265
222,0.0003252822476016598
223,0.01608022283607844
224,0.00039240031920505355
225,0.031204353507178994
226,0.002919210260297007
227,0.0004357055114717299
228,2.3915674804380828e-05
229,9.77952609322415e-05
230,0.00031213744825961246
231,1.993594290703383e-06
232,9.043002065022717e-05
233,3.198163497015149e-05
234,0.004683438228533091
235,2.0663952583082017e-05
236,0.004189982758451442
237,0.00040339846122076987
238,0.0003985265805588348
239,0.00011073882406410291
240,0.00282306934710712
241,7.356101152103709e-06
242,6.080775278859098e-08
243,1.9587832196786227e-08
244,6.421187348933323e-05
245,4.6663009438619554e-05
246,1.515613237908981e-06
247,0.04447021765262258
248,9.653744057545177e-05
249,1.9759825780067703e-06
250,8.1381568786961e-05
251,0.07863402459514467
252,0.00015842255111996154
253,2.9796024925137543e-05
254,0.031204353507178994
255,6.839557554001751e-05
256,1.0062410997712514e-09
257,0.0024104768078870966
258,0.00392838490717159
259,0.0012166031245285168
260,0.026429348348690443
261,3.770272443517821e-05
262,0.05696832344157579
263,6.408871109468822e-05
264,0.0003887091805762982
265,0.0006619271669350278
266,1.6927745836574822e-06
267,5.705136087308335e-13
268,1.1118768037373547e-05
269,0.00022405721128622915
270,9.93779431305866e-05
271,1.4150173490687203e-05
272,0.00042290288885689223
273,2.660331265727006e-05
274,0.0007830663474720001
275,0.0015710312523103853
276,4.089149002749342e-08
277,0.00036696006704661706
278,0.00933244713242863
279,9.942027038925255e-06
280,0.000716294896002722
281,7.867513351171208e-06
282,0.00038948171951017475
283,0.0005766379922841807
284,4.8667401888109375e-06
285,3.827331714136363e-05
286,7.706781396966893e-10
287,0.00032358554669622045
288,1.636706064509363e-06
289,0.00019250557215168192
290,7.065899384165274e-06
291,0.06416455278368477
292,0.00034500152228790016
293,0.0013098221365772547
294,3.022652692028486e-05
295,8.280157503593325e-05
296,8.91311959319853e-05
297,5.510707255998626e-05
298,4.549273544529232e-08
299,2.1365622937384604e-07
300,8.885747233612713e-05
301,7.065899384165274e-06
302,1.0078200132843007e-05
303,8.320451406528346e-08
304,0.012782027399660726
305,0.06445505851901692
306,5.297354597588012e-05
307,0.0009281408086635681
308,0.0012369344646188554
309,0.0006017323404338686
310,5.258680018788453e-05
311,0.0018016382772437025
312,0.0073128057544860105
313,0.0057034303296696195
314,5.992165681628958e-05
315,1.0675317308296676e-05
316,1.726733664408229e-06
317,0.0013033519704546248
318,6.0575253276024775e-05
319,3.0551913780995884e-05
320,1.338863042120612e-06
321,0.0012902101194086555
322,9.271895833421266e-05
323,9.028926955055348e-05
324,0.009256695474677024
325,0.006292070213790265
326,0.002002777848053609
327,4.492884177511565e-05
328,0.0024172798760107713
329,0.00011073882406410291
330,1.1198544928250462e-05
331,0.012742094753189737
332,0.012876605079787513
333,0.1869060266133429
334,1.8961378068845263e-05
335,0.00017306605671943128
336,0.0010185000002225382
337,0.022427239934177303
338,0.012514114396375536
339,2.823369150285829e-05
340,0.0014439674484350744
341,6.303698257092709e-06
342,0.0016362326849909917
343,0.0005332107092692882
344,0.003723031768253427
345,0.0009399765790492377
346,0.002557248951370563
347,0.41075995913118146
348,2.1999610449073774e-05
349,6.701949654521207e-07
350,0.0034221830879643234
351,0.00033956428920866265
352,0.014517602450327762
353,0.014390995354565903
354,0.00020019493532274845
355,0.002623598564890816
356,0.0022600387457507253
357,4.1189585895508414e-05
358,4.807465566944006e-09
359,0.04447021765262258
360,5.041889462807619e-06
361,0.07007737968644101
362,0.03878396710896831
363,0.0009588523042669881
364,0.026206874024850852
365,3.1183628777582574e-09
366,3.109681069816375e-09
367,2.736952572514367e-08
368,0.001862745163189869
369,0.00214383114689014
370,0.00014854629326606323
371,0.0005478118860321603
372,1.056463800657461e-05
373,7.757752651562606e-08
374,4.2346163869570985e-09
375,0.0005304289564073206
376,0.0011250330494038507
377,6.512780395795163e-05
378,1.784013974114593e-08
379,1.946098080622411e-05
380,0.0003546312047439013
381,0.00017306605671943128
382,0.0011913564844079128
383,2.9729634355444797e-06
384,0.0005530992103865192
385,0.0005714125552492501
386,7.496624682170132e-05
387,0.00029115214692703036
388,0.0007616032088078008
389,4.1032536629207836e-05
390,0.0003841851944430519
391,5.683500415727345e-07
392,0.00013153215212119836
393,0.0005478118860321603
394,3.1423315421308507e-06
395,0.00014439220544165457
396,8.500581955416801e-05
397,1.9075993466251943e-06
398,9.029003700948106e-05
399,1.0232073179016273e-08
400,1.1139572717924246e-05
401,3.02907631654943e-08
402,2.3969191550920806e-05
403,1.3382543205056143e-05
404,0.08808923777755363
405,5.518244806805916e-05
406,0.008490000578201566
407,0.0008421668742496981
408,3.1423315421308507e-06
409,0.000962275294306572
410,2.3271038365829415e-05
411,1.877584209630697e-05
412,0.0005362046011801284
413,0.00040268269520820005
414,2.0218092045547826e-08
415,1.9523643740165396e-09
416,0.0012649301981479707
417,0.0011082210514777985
418,4.1462182324000455e-08
419,1.577362335261235e-07
420,0.0001930037367519859
421,0.0007914476000887763
422,0.0005478118860321603
423,3.386025415484882e-08
424,0.00016030879111192967
425,1.1955656954892982e-08
426,0.9097428650766631
427,3.219795326721355e-06
428,1.9035086479049378e-09
429,0.07644815271210784
430,0.00011073882406410291
431,7.356101152103709e-06
432,0.0033200202434405406
433,1.9436093734677366e-06
434,0.0002777444649250798
435,0.00018753989966129346
436,0.00016094163099365636
437,0.0017137130177648423
438,0.001449628832555382
439,0.0014384378928639274
440,1.79956591581748e-09
441,0.00037167917849830737
442,0.0008265781216340052
443,2.9650191354028413e-05
444,0.00024168629049841324
445,0.004887995638319607
446,0.0006418407866922783
447,3.24697609491622e-06
448,0.020609697285598937
449,0.005511585515581345
450,5.1525277198069103e-05
451,0.00023616430538919578
452,0.0006882153953560357
453,8.125756986854378e-05
454,3.706221068867965e-08
455,0.0001389224352585614
456,3.664552273342527e-06
457,0.0004764057214503582
458,3.8050653910038236e-05
459,0.0004990321662480946
460,0.07254089662709348
461,0.0003546312047439013
462,1.4112455143553111e-06
463,2.1441371216423084e-07
464,0.0002738879327319488
465,0.0014616161329377413
466,1.946098080622411e-05
467,9.982613095881496e-05
468,1.2714665569455849e-05
469,0.003777466250769108
470,0.005155169428179664
471,0.006549098634652275
472,2.0572952263610513e-08
473,0.00039240031920505355
474,3.3950604166590166e-07
475,0.01282286510551255
476,2.2566155152966208e-08
477,0.00061846426200934
478,6.557940222192409e-05
479,0.24778153704123487
480,8.662798781318719e-06
481,0.0029031589086742013
482,0.008327113149676504
483,0.001983447305918433
484,0.0005198125838054982
485,0.004873613157266502
486,2.695340747183589e-05
487,0.0008789566564126919
488,4.1985019364973775e-05
489,0.0002281730875442579
490,3.156550869821194e-07
491,0.0018772444303863686
492,0.0002798169362642627
493,0.00017306605671943128
494,4.777285820994197e-06
495,1.844789287167098e-05
496,0.021724578754987373
497,0.00022435345847249472
498,0.0010164602676105625
499,1.3673765323811977e-13
500,0.0008144571916007935
501,0.08466239969336378
502,0.05410396391585431
503,0.019168701634709417
504,0.0003248555924392241
505,7.47483998325845e-05
506,5.724066560510609e-06
507,0.0007624126960554793
508,0.00012992744725031757
509,3.7503400342093434e-06
510,0.0008708950432594557
511,1.79956591581748e-09
512,6.337637083861849e-05
513,1.9225550270788232e-06
514,0.0053400523932904415
515,0.007166178308959894
516,0.0038116671807641835
517,0.005294375014988916
518,2.2963116590717146e-05
519,0.025767702353274434
520,0.00022850305720788734
521,0.060815011453524664
522,0.06417253710584216
523,2.0422840554893273e-06
524,0.0005102009777971719
525,0.07007737968644101
526,5.6303794575775584e-05
527,0.0003959341691933785
528,0.00815577464334245
529,0.003591156892290155
530,3.219795326721355e-06
531,0.0001044611874499832
532,0.005632578927179503
533,4.807465566944006e-09
534,0.015133197100573715
535,2.0852682176134297e-08
536,0.05368617302147006
537,0.0001173916109437062
538,0.002754308746908762
539,0.00034723517136313526
540,3.0812437241035845e-06
541,0.00015188525964392457
542,0.007295950576809109
543,0.0003140095206858455
544,0.006731034390882381
545,2.2448663142516627e-05
546,0.00024284606299971237
547,0.0014081562692281888
548,2.3541847292519443e-06
549,0.0009009635567957294
550,8.804957110988493e-05
551,0.012054707011170703
552,0.2303022444224472
553,2.9677369219496068e-08
554,2.583787179384002e-06
555,1.463547778145003e-07
556,0.004238872829105681
557,0.0032480267533316564
558,3.2532879251988836e-05
559,1.5214615090737884e-05
560,0.019012401363428643
561,3.2661763794844034e-05
562,0.0007117563642592072
563,0.0014595032257547337
564,0.00013610872881705273
565,0.0003581127996415855
566,4.0228144308165876e-05
567,9.578366605474882e-05
568,0.001122435855341144
569,0.0003811764620529916
570,0.002559209179018957
571,0.00024480247956847637
572,0.07863402459514467
573,1.2290929386376027e-07
574,2.5723999920442254e-05
575,4.807465566944006e-09
576,0.0008972442988549919
577,0.004706002117961705
578,2.3848670243552106e-07
579,3.423766237685014e-05
580,3.211857162169998e-05
581,0.0033425069502381935
582,3.898578192878199e-06
583,0.00033274541808135075
584,0.08044651349113464
585,2.377319458582769e-05
586,0.012466638846929891
587,0.0004558648162077647
588,0.00029997710624021735
589,0.025320355687921486
590,2.3848670243552106e-07
591,1.8602716396344468e-05
592,4.807465566944006e-09
593,1.053743168764318e-09
594,2.2398329829494474e-06
595,0.00011673223257066992
596,0.0009326962708183566
597,0.0001729137718123409
598,3.219795326721355e-06
599,3.8887356779625e-06
600,0.001859154298502369
601,0.00034390704751467054
602,0.014531759009678846
603,4.101760448933775e-06
604,1.1118768037373547e-05
605,0.002955230089496728
606,0.0014998289017868257
607,0.000578659174226311
608,0.00011975479458091558
609,0.0001950342305983861
610,2.2346161300706591e-07
611,0.0016693777758330518
612,0.018004933370589005
613,8.762874412926552e-07
614,0.000187775727626558
615,4.122449040161882e-05
616,4.1203354963140185e-05
617,2.936644173775047e-05
618,9.286701726701886e-06
619,0.0002495443933130943
620,0.06240572630697791
621,0.0004191778629467942
622,0.18775250894510662
623,0.00012059284418641547
624,4.807465566944006e-09
625,0.034547429389311525
626,0.0009877737591324645
627,2.8827186344831747e-06
628,5.610944783762297e-10
629,1.7455774627915667e-05
630,8.762874412926552e-07
631,8.940966656147855e-06
632,0.0005019102480802765
633,0.018771378967718137
634,0.0004784838653032995
635,1.2290929386376027e-07
636,0.0020970440912346996
637,4.760955489040365e-05
638,0.00039240031920505355
639,2.0218092045547826e-08
640,2.4925005802898357e-08
641,8.83103112261257e-05
642,0.001210453472986407
643,0.030536190075490695
644,0.0010080708457191163
645,0.09121160858931851
646,0.0002077911896451071
647,0.00014794267427493705
648,2.0879650928200387e-05
649,0.0001987014246005303
650,0.0006124777458478278
651,0.0022379492129913983
652,0.07553433682459755
653,0.0002705768681538378
654,2.0663952583082017e-05
655,0.007800993747811285
656,0.02260794162507711
657,7.3503513020121375e-09
658,3.479980040269028e-05
659,0.00010464617520383676
660,0.00012524934274300948
661,6.533813865388434e-06
662,1.7664399274485947e-08
663,2.4591370912047484e-07
664,0.00019139240317538045
665,1.313924137698763e-06
666,0.0012376544063328746
667,0.019850696587425876
668,0.04447778874724588
669,5.5477402366154234e-05
670,4.82782435012736e-06
671,0.005853222476807448
672,0.04179770254281801
673,0.05696832344157579
674,0.0005020045276157569
675,0.004309402312952097
676,0.004473093066296607
677,0.005494198301306006
678,0.01810686427271249
679,2.4308069541750663e-08
680,0.005171945198976905
681,0.0007657990304572753
682,4.82782435012736e-06
683,0.0005478118860321603
684,0.08117864248245649
685,0.00011073882406410291
686,0.011535159040009246
687,0.00011073882406410291
688,0.02999735766475577
689,0.011678645451201747
690,0.01677980334318704
691,2.185723376209936e-05
692,7.356101152103709e-06
693,0.0014129761179421314
694,9.018810994463964e-05
695,0.00010524163197895232
696,9.493042694170646e-06
697,0.000303256423392924
698,0.00039240031920505355
699,0.00030564152220930336
700,0.0020087156776817153
701,1.665180810776922e-05
702,2.3516672492330238e-05
703,0.00815577464334245
704,0.011376783471528965
705,0.00039240031920505355
706,0.00021358691318022738
707,0.000143793338774012
708,0.0010940950288121378
709,0.7230030655447851
710,8.349065708217317e-05
711,5.825217568699226e-05
712,0.007432233798432862
713,6.427310651195622e-05
714,0.006030033326382478
715,1.0794961743092344e-05
716,0.0038835557446706788
717,0.00013957454162991928
718,0.008229548250207308
719,0.0003811764620529916
720,3.861179006696096e-07
721,2.3993159342166948e-06
722,0.0003887091805762982
723,0.004201353599579002
724,0.0008696592510254301
725,2.0568346008582253e-06
726,0.0023889731742381343
727,0.0038495107368915
728,0.010808691511787545
729,0.0009618978128416713
730,0.008326648341709536
731,0.0005298423754670555
732,0.0002796049395734072
733,1.0784314940041229e-07
734,1.8476203837557277e-05
735,0.023065596284454405
736,5.6767439193485335e-11
737,3.3327757476785636e-05
738,5.46614270294396e-05
739,6.756032612124703e-06
740,0.0010098832282765366
741,0.00026233594659836115
742,0.002438841924286522
743,0.001427552529398769
744,1.3974478648530936e-06
745,0.001066423299304184
746,0.06780606442657387
747,1.2870558576264107e-05
748,0.00017699688084733383
749,0.05283391746302774
750,0.0005478118860321603
751,1.8904625245160173e-06
752,1.6913609012890457e-06
753,5.998915267867789e-05
754,3.219795326721355e-06
755,4.053397351703984e-05
756,0.002630453949419748
757,0.007055234420394316
758,5.59832489300575e-05
759,4.418642624592573e-05
760,0.00043620642153677973
761,0.0010554852002741038
762,0.0007413141752873483
763,0.002320880103084702
764,0.0011021616990664871
765,0.02372367336737052
766,1.1649431291869172e-05
767,0.0009981017996742378
768,0.00011315059754435114
769,2.2720868489801623e-05
770,0.04024282712906495
771,0.005206915314598283
772,3.300855916409128e-07
773,0.0003887091805762982
774,0.00019964438484670985
775,0.00013296816405539827
776,0.00484617041565364
777,0.03408523212633723
778,7.0720784415900385e-06
779,7.3503513020121375e-09
780,0.0002795800291651928
781,0.03747017359090026
782,0.08591687214461535
783,0.0007701705508119358
784,0.0006350366825401983
785,6.979284010220366e-05
786,0.006080446102335674
787,0.00010577758994041314
788,4.264713993271811e-05
789,0.00012386735536655367
790,6.327760610270536e-05
791,0.0001886201996058187
792,0.00039639069986114255
793,0.00026226716801066663
794,0.001176036532812906
795,0.007520006356684615
796,2.2804523644360077e-06
797,0.00029099371606050123
798,2.763769406246999e-07
799,2.5467914135621755e-09
800,0.0004838408004323028
801,1.755502617437806e-05
802,0.00036696006704661706
803,5.0182417106341635e-05
804,0.011656433529403874
805,0.0022573970473991315
806,3.833177607784952e-13
807,3.393073946382994e-05
808,5.246063913715765e-08
809,0.5559693364516122
810,6.476837591018749e-05
811,3.68251356687617e-08
812,0.0003124248973713145
813,1.0513679493266767e-05
814,0.004244652183273209
815,0.0053264797414388325
816,0.006167954847139188
817,0.006100496896321383
818,0.0008407753773951845
819,0.00011419061142612848
820,0.015236642386690532
821,0.061166530809389885
822,0.003383891820652637
823,0.05696832344157579
824,0.0002857527605309218
825,0.0003887091805762982
826,6.436410290825974e-05
827,0.0011922066983725006
828,0.00039240031920505355
829,0.00034681976161573603
830,0.0003781532461204553
831,0.027245439254675614
832,2.6312643724535175e-05
833,0.00015263130051699643
834,2.2145393331948682e-05
835,0.0001522235940136675
836,2.108200735689765e-06
837,0.0009057080194207793
838,7.158244859900616e-08
839,7.399007800110647e-05
840,6.672848255157422e-06
841,4.430348875877648e-06
842,0.0001572871831138051
843,0.015112588818680198
844,0.0035125873110637912
845,0.0004069311269159943
846,7.065899384165274e-06
847,5.1355692882100845e-06
848,1.3343720007880327e-05
849,0.00028106585892417554
850,1.1579917256587915e-05
851,6.490550720634319e-08
852,0.000137183976852174
853,0.0005478118860321603
854,2.8531784704033355e-05
855,1.291206824895304e-05
856,2.8302352466783364e-05
857,0.00011073882406410291
858,0.00025598377430909367
859,0.001841787140793663
860,1.1327896366291857e-05
861,0.0017368725430189178
862,1.6354533906160398e-05
863,5.085415188910617e-05
864,0.00046533834633335765
865,0.0024160120806862853
866,4.676346034564585e-05
867,0.0012663697012843464
868,0.009041799581156395
869,2.3848670243552106e-07
870,4.5339940222726296e-05
871,1.539042908617232e-05
872,0.00011660316630911795
873,6.409593458038692e-07
874,0.004676164751619162
875,0.00017898825687145603
876,0.001642496321532749
877,0.0022578279922895843
878,0.00034268790743364016
879,2.2185907274659384e-05
880,0.05122814401807346
881,0.0007270540312507666
882,0.0016338066806154937
883,0.10722993303071719
884,0.0016263573790765299
885,9.472913673782186e-05
886,3.913072888408802e-06
887,0.0001131294025172798
888,3.712132054748641e-06
889,0.0003072372002707354
890,2.3848670243552106e-07
891,0.00014237368548392985
892,0.0004260123989637982
893,0.00011073882406410291
894,0.001340183632647059
895,0.00012386735536655367
896,0.06298444743719499
897,1.0784314940041229e-07
898,0.06808083851978557
899,2.449711923718587e-06
900,0.0001555339228922524
901,0.02536187996759527
902,2.0825151357597318e-05
903,0.0007699580323600137
904,0.0031922822523255357
905,0.07863402459514467
906,8.761134977923542e-06
907,0.006377086161569696
908,0.00019220576819549935
909,0.00026723101051098254
910,1.4414389287694893e-05
911,1.9731274766835746e-06
912,1.2492024712302815e-05
913,0.0001395562746897113
914,0.004172271764928256
915,0.00034628318963139464
916,3.048346772685227e-05
917,2.0612762362474217e-05
918,0.00012082722628050716
919,4.807465566944006e-09
920,0.01161672714639159
921,0.009091038302467644
922,4.753472114666725e-06
923,2.4813714237835435e-05
924,1.313924137698763e-06
925,0.0013641662208701574
926,4.807465566944006e-09
927,0.0023715520559081968
928,0.0007646864464166721
929,0.00491849479014333
930,0.22276157956385748
931,0.00039240031920505355
932,0.07863402459514467
933,0.00011073882406410291
934,1.3545112685406532e-08
935,9.872404653685388e-06
936,0.00256701900730115
937,4.807465566944006e-09
938,0.00276057656418972
939,0.02025391308160337
940,4.589226231386311e-05
941,3.2383235483310654e-09
942,1.8863855137978578e-05
943,0.006145346178734753
944,0.0058487236330555135
945,0.02432414459704212
946,5.211851451726791e-07
947,7.47022058355248e-06
948,4.482383761195652e-11
949,2.8141770566640752e-05
950,3.930789226447342e-06
951,0.00022087620302361862
952,2.3497543412018787e-07
953,0.00015351704592267478
954,0.013252581762911048
955,1.946098080622411e-05
956,8.762874412926552e-07
957,4.807465566944006e-09
958,0.00548381166454166
959,0.11291134183334595
960,2.551436771391427e-07
961,2.763769406246999e-07
962,0.0005306529415168965
963,1.900679524290353e-08
964,0.006076442639659918
965,1.819115898267681e-05
966,0.00036372701066165997
967,5.0182367237102364e-09
968,0.006495975404512155
969,4.031076419645534e-11
970,2.6075230531789445e-05
971,0.00028628748878229104
972,8.507798168389609e-05
973,0.03815000671322579
974,0.0012785114222496343
975,0.006588172654188858
976,0.0005268863725935078
977,0.00018366081944056774
978,3.1423315421308507e-06
979,0.01380324621833191
980,2.9583100276274846e-10
981,4.5942549019119765e-07
982,0.00520767418965077
983,0.0003858552553050959
984,7.235307925150327e-05
985,0.013481674530149583
986,0.0002812779777762389
987,0.00036153059770494407
988,2.3482666885592843e-05
989,0.05373647774835912
990,2.1240226307723696e-06
991,0.000647248866341826
992,0.0014410737006587682
993,6.764989062828569e-07
994,1.8533970730342602e-05
995,3.914551649377309e-05
996,9.883154128278279e-07
997,0.05711361261788642
998,0.0007466129939024601
999,0.0009125155019981132
1000,0.015402545800945367
1001,0.00012281541669985216
1002,0.0802714205986896
1003,2.321536699095492e-08
1004,8.039190393330783e-05
1005,0.0007601610876936153
1006,0.0005950223765303318
1007,1.3380949566782313e-05
1008,0.05966379407456001
1009,0.005723847252691518
1010,7.601806043209316e-05
1011,0.00012785289365250166
1012,8.16271891371367e-06
1013,0.0038171559849738933
1014,0.0020710065595108194
1015,1.5547925367654934e-05
1016,0.03822407549668257
1017,0.0019144615686477458
1018,3.6408178070808223e-07
1019,5.422738453653106e-05
1020,6.174835653975369e-05
1021,0.0016042678353433253
1022,4.115833815837666e-05
1023,2.3450825301048226e-07
1024,9.583487957024351e-06
1025,0.041801523476260774
1026,0.0005478118860321603
1027,1.5094603613780834e-05
1028,2.3343651404087138e-08
1029,0.00012036222000814068
1030,0.05696832344157579
1031,0.0005416681581849808
1032,0.0016112101306095152
1033,6.300938585710449e-08
1034,0.027901523360354577
1035,8.461332179057742e-08
1036,0.0013866818812189794
1037,1.8890809974964338e-05
1038,0.0004452722928030292
1039,3.954379630270302e-05
1040,0.009703980234315715
1041,0.0005054596736702774
1042,0.00019330286390285075
1043,2.858175258826283e-05
1044,3.504746218631771e-05
1045,0.00013253034417166505
1046,4.924500703329489e-06
1047,4.036294245580283e-09
1048,0.07863402459514467
1049,8.168356569227896e-05
1050,0.004308253702960772
1051,0.0005404499636850784
1052,3.582101077279844e-05
1053,1.923025509929726e-06
1054,0.005889586219904317
1055,0.0002788052710560181
1056,1.9218405791541473e-05
1057,2.295833175868457e-05
1058,0.00011341255019330635
1059,0.00017458563243503972
1060,0.045186143928015475
1061,0.0046427963887536155
1062,0.002064460486961452
1063,0.00037051885726030595
1064,1.7698574635625e-06
1065,1.0810190016680171e-08
1066,7.226710728006916e-05
1067,0.00012782485798511125
1068,0.0007391782927296157
1069,5.049624202793383e-05
1070,7.947737020983921e-08
1071,0.024061311815197894
1072,0.0013892310147115726
1073,2.5198387202730475e-05
1074,2.2450142099202837e-05
1075,0.01525525133597926
1076,0.014099751967837056
1077,0.02800701236416845
1078,6.490550720634319e-08
1079,5.127638683266476e-06
1080,0.07520424885704227
1081,1.3945059486884625e-05
1082,0.002669908630645119
1083,3.224014870119954e-08
1084,7.356101152103709e-06
1085,0.00023983836592531447
1086,0.037529842803666044
1087,0.003915041147835131
1088,1.2133091130751842e-05
1089,5.2182986820544194e-05
1090,7.3503513020121375e-09
1091,0.0004333242033960351
1092,0.00017256610862252338
1093,0.04367532472855193
1094,0.008728871965583232
1095,0.0012437871979324412
1096,3.636298788891658e-05
1097,0.001976630311582725
1098,3.557574627485149e-06
1099,0.00510251546073601
1100,5.19931952418027e-05
1101,0.006511967674799146
1102,0.0004190453682417585
1103,3.2061023471556586e-06
1104,0.00024080762054396926
1105,0.0006595154675235653
1106,1.9578402292156874e-05
1107,0.01500289039845238
1108,0.0007315377250351122
1109,9.215258629904922e-09
1110,1.039062209282946e-05
1111,0.0013817486808384198
1112,5.1890378705612916e-05
1113,0.0006955522633427087
1114,1.035352198034709e-05
1115,7.065899384165274e-06
1116,0.00010319266050729163
1117,0.0001577226905664025
1118,0.0008329740639721463
1119,0.0003182058491755002
1120,7.065899384165274e-06
1121,7.065899384165274e-06
1122,0.0001044604440949455
1123,0.007992525343904048
